,Date,BTC-USD,ETH-USD,USDT-USD,BNB-USD,USDC-USD,XRP-USD,LUNA1-USD,ADA-USD,SOL-USD,HEX-USD,AVAX-USD,DOT-USD,BUSD-USD,DOGE-USD,UST-USD,MATIC-USD,WBTC-USD,CRO-USD,DAI-USD,ATOM-USD,LTC-USD,NEAR-USD,LINK-USD,UNI1-USD
322,2021-10-13,57401.09765625,3606.20166015625,1.0000970363616943,470.7496948242188,1.000146985054016,1.128391981124878,36.61662292480469,2.189053058624268,148.17604064941406,0.365882009267807,55.152488708496094,41.6169319152832,1.00005304813385,0.232572004199028,1.0016119480133057,1.2411179542541504,57433.72265625,0.187267005443573,1.0010219812393188,34.64904022216797,177.62832641601562,7.258768081665039,25.61174964904785,24.674861907958984
323,2021-10-14,57321.5234375,3786.01416015625,1.000033974647522,472.02239990234375,0.9997419714927672,1.132315993309021,37.15126037597656,2.170362949371338,149.75680541992188,0.3678619861602783,56.08110427856445,40.75510025024414,0.999862015247345,0.2322729974985122,1.0016109943389893,1.2630540132522583,57488.421875,0.1871609985828399,1.0005569458007812,33.776123046875,180.11839294433594,8.024388313293457,26.647485733032227,26.401269912719727
324,2021-10-15,61593.94921875,3862.634765625,0.9991520047187804,473.70263671875,0.9992390275001526,1.1405500173568726,36.949493408203125,2.214651107788086,162.59620666503906,0.3281610012054443,56.2510871887207,43.15711212158203,0.9992280006408693,0.2337819933891296,1.0005459785461426,1.583204984664917,61630.56640625,0.1902420073747635,1.000116944313049,33.010196685791016,188.8141326904297,7.8572678565979,26.94454574584961,25.84935569763184
325,2021-10-16,60892.1796875,3830.382080078125,1.000040054321289,465.6424560546875,0.9999679923057556,1.1350959539413452,36.59237289428711,2.177712917327881,157.538818359375,0.293489009141922,57.48309326171875,41.757625579833984,0.9998980164527892,0.237292006611824,1.0009779930114746,1.506134033203125,60903.71484375,0.1912979930639267,1.0000059604644775,33.13948059082031,186.18930053710935,7.84473705291748,27.228479385375977,27.012237548828125
326,2021-10-17,61553.6171875,3847.1044921875,1.0002800226211548,470.6255493164063,1.0002989768981934,1.0934679508209229,36.1889762878418,2.1569631099700928,159.74380493164062,0.2841770052909851,56.07736587524414,42.073951721191406,1.0003639459609983,0.2378980070352554,1.0019320249557495,1.4565349817276,61557.8046875,0.1888799965381622,1.0001909732818604,32.414329528808594,183.73052978515625,7.79013204574585,26.54088592529297,25.9271297454834
327,2021-10-18,62026.078125,3748.76025390625,1.0000189542770386,485.1110229492188,1.0000580549240112,1.0838420391082764,35.82107925415039,2.128262996673584,157.2312774658203,0.2675189971923828,55.47448348999024,41.18367004394531,1.0002340078353882,0.2472810000181198,1.001870036125183,1.4791159629821775,62039.26171875,0.1868250072002411,0.9995949864387512,31.88578224182129,185.55674743652344,7.844325065612793,25.70457649230957,25.65212059020996
328,2021-10-19,64261.9921875,3877.65087890625,1.000116944313049,488.14886474609375,0.9999390244483948,1.092079997062683,37.733585357666016,2.112962007522583,156.01702880859375,0.3198330104351043,56.81697463989258,41.38401412963867,1.0000020265579224,0.2457879930734634,1.0015020370483398,1.471904993057251,64304.8203125,0.1874680072069168,0.9999639987945556,35.12923812866211,188.9398193359375,8.185050010681152,25.936241149902344,26.070106506347656
329,2021-10-20,65992.8359375,4155.9921875,0.9999399781227112,501.0203247070313,0.99958997964859,1.1423280239105225,42.55474090576172,2.1859500408172607,175.94686889648438,0.2994309961795807,59.55984115600586,44.3486557006836,0.9996680021286012,0.2540929913520813,1.0008360147476196,1.5318690538406372,66072.1953125,0.1909320056438446,0.9997609853744508,35.88064956665039,206.87078857421875,8.706913948059082,27.419164657592773,27.037132263183597
330,2021-10-21,62210.171875,4054.32275390625,1.000022053718567,471.2569274902344,1.0001180171966553,1.0893150568008425,40.9063720703125,2.1365909576416016,190.3184356689453,0.2820839881896972,61.30981063842773,42.84651947021485,1.000010967254639,0.2423910051584243,1.0018609762191772,1.5044549703598022,62291.109375,0.1884640008211136,0.9996269941329956,34.32960510253906,196.8691864013672,9.40963077545166,28.268346786499023,26.111133575439453
331,2021-10-22,60692.265625,3970.181884765625,0.999879002571106,478.6431579589844,1.0003340244293213,1.0883740186691284,43.61540222167969,2.1541988849639893,196.43153381347656,0.313277006149292,65.45528411865234,43.44936752319336,1.0001879930496216,0.2442210018634796,1.0008349418640137,1.514093041419983,60729.87890625,0.1875080019235611,0.9995350241661072,34.04154586791992,190.82228088378903,9.091867446899414,28.661046981811523,25.637157440185547
332,2021-10-23,61393.6171875,4171.66357421875,1.0008230209350586,485.9064331054688,1.0011990070343018,1.0944969654083252,43.18797302246094,2.1668150424957275,197.703857421875,0.3320359885692596,65.45916748046875,44.04997253417969,1.000870943069458,0.2517330050468445,1.003952980041504,1.6419179439544678,61412.62890625,0.1941110044717788,1.0016069412231443,35.77384567260742,196.30950927734372,9.321524620056152,31.45980834960937,26.841773986816406
333,2021-10-24,60930.8359375,4087.903076171875,1.0002230405807495,476.6331176757813,1.0003080368041992,1.0842829942703247,41.48468399047852,2.1234350204467773,202.3619842529297,0.3252109885215759,64.51839447021484,42.38565826416016,1.0002679824829102,0.2770479917526245,1.0020420551300049,1.5737379789352417,60966.89453125,0.192217007279396,0.9999449849128724,34.29521560668945,190.9056854248047,9.622477531433104,29.770856857299805,25.83725357055664
334,2021-10-25,63039.82421875,4217.876953125,0.9993749856948853,484.6450805664063,0.9996500015258788,1.0951579809188845,42.79079818725586,2.144066095352173,210.1042938232422,0.3001790046691894,69.82469177246094,44.5266227722168,0.9996010065078736,0.2647069990634918,1.002832055091858,1.6744489669799805,63087.21875,0.2009540051221847,1.000012993812561,35.2713737487793,195.299560546875,12.321647644042969,32.46010971069336,26.70535469055176
335,2021-10-26,60363.79296875,4131.10205078125,1.0002280473709106,478.0250549316406,1.0001349449157717,1.108093023300171,43.8663444519043,2.138777017593384,199.8072509765625,0.2798259854316711,68.87113189697266,44.88387298583984,1.0001319646835327,0.255731999874115,1.002835988998413,1.7360249757766724,60446.078125,0.204594999551773,1.000128984451294,43.21639251708984,197.4688720703125,12.33909797668457,32.503047943115234,26.557506561279297
